shape,time,contract,value,Load Zone,month,year
ONPEAK,1627776000000,IEB,39.45,Maine,Aug,2021
ONPEAK,1630454400000,IEB,31.8,Maine,Sept,2021
ONPEAK,1633046400000,IEB,31.65,Maine,Oct,2021
ONPEAK,1635724800000,IEB,40.4,Maine,Nov,2021
ONPEAK,1638316800000,IEB,60.95,Maine,Dec,2021
ONPEAK,1640995200000,IEB,76.6,Maine,Jan,2022
ONPEAK,1643673600000,IEB,74.1,Maine,Feb,2022
ONPEAK,1646092800000,IEB,48.65,Maine,Mar,2022
OFFPEAK,1554076800000,IED,29.4,Maine,Apr,2019
OFFPEAK,1556668800000,IED,20.8,Maine,May,2019
OFFPEAK,1559347200000,IED,23.15,Maine,June,2019
OFFPEAK,1561939200000,IED,27.5,Maine,July,2019
OFFPEAK,1564617600000,IED,25.65,Maine,Aug,2019
OFFPEAK,1567296000000,IED,23.6,Maine,Sept,2019
OFFPEAK,1569888000000,IED,25.5,Maine,Oct,2019
OFFPEAK,1572566400000,IED,36.55,Maine,Nov,2019
OFFPEAK,1575158400000,IED,54.5,Maine,Dec,2019
OFFPEAK,1577836800000,IED,67.45,Maine,Jan,2020
OFFPEAK,1580515200000,IED,64.95,Maine,Feb,2020
OFFPEAK,1583020800000,IED,42.7,Maine,Mar,2020
OFFPEAK,1585699200000,IED,27.55,Maine,Apr,2020
OFFPEAK,1588291200000,IED,23.35,Maine,May,2020
OFFPEAK,1590969600000,IED,22.8,Maine,June,2020
OFFPEAK,1593561600000,IED,26.2,Maine,July,2020
OFFPEAK,1596240000000,IED,25.5,Maine,Aug,2020
OFFPEAK,1598918400000,IED,21.95,Maine,Sept,2020
OFFPEAK,1601510400000,IED,22.6,Maine,Oct,2020
OFFPEAK,1604188800000,IED,33.05,Maine,Nov,2020
OFFPEAK,1606780800000,IED,53.1,Maine,Dec,2020
OFFPEAK,1609459200000,IED,64.1,Maine,Jan,2021
OFFPEAK,1612137600000,IED,61.75,Maine,Feb,2021
OFFPEAK,1614556800000,IED,39.75,Maine,Mar,2021
OFFPEAK,1617235200000,IED,26.5,Maine,Apr,2021
OFFPEAK,1619827200000,IED,22.7,Maine,May,2021
OFFPEAK,1622505600000,IED,22.8,Maine,June,2021
OFFPEAK,1625097600000,IED,26.65,Maine,July,2021
OFFPEAK,1627776000000,IED,25.9,Maine,Aug,2021
OFFPEAK,1630454400000,IED,21.85,Maine,Sept,2021
OFFPEAK,1633046400000,IED,22.35,Maine,Oct,2021
OFFPEAK,1635724800000,IED,29.5,Maine,Nov,2021
OFFPEAK,1638316800000,IED,49.7,Maine,Dec,2021
OFFPEAK,1640995200000,IED,63.2,Maine,Jan,2022
OFFPEAK,1643673600000,IED,60.95,Maine,Feb,2022
OFFPEAK,1646092800000,IED,42.3,Maine,Mar,2022
ONPEAK,1554076800000,IHB,39,NewHampshire,Apr,2019
ONPEAK,1556668800000,IHB,28.95,NewHampshire,May,2019
ONPEAK,1559347200000,IHB,32.65,NewHampshire,June,2019
ONPEAK,1561939200000,IHB,42.6,NewHampshire,July,2019
ONPEAK,1564617600000,IHB,40.1,NewHampshire,Aug,2019
ONPEAK,1567296000000,IHB,35.85,NewHampshire,Sept,2019
ONPEAK,1569888000000,IHB,35.2,NewHampshire,Oct,2019
ONPEAK,1572566400000,IHB,45.55,NewHampshire,Nov,2019
ONPEAK,1575158400000,IHB,65.35,NewHampshire,Dec,2019
ONPEAK,1577836800000,IHB,81.25,NewHampshire,Jan,2020
ONPEAK,1580515200000,IHB,77.3,NewHampshire,Feb,2020
ONPEAK,1583020800000,IHB,52.3,NewHampshire,Mar,2020
ONPEAK,1585699200000,IHB,37.65,NewHampshire,Apr,2020
ONPEAK,1588291200000,IHB,31.2,NewHampshire,May,2020
ONPEAK,1590969600000,IHB,33.9,NewHampshire,June,2020
ONPEAK,1593561600000,IHB,43.85,NewHampshire,July,2020
ONPEAK,1596240000000,IHB,42.95,NewHampshire,Aug,2020
ONPEAK,1598918400000,IHB,34.5,NewHampshire,Sept,2020
ONPEAK,1601510400000,IHB,33.85,NewHampshire,Oct,2020
ONPEAK,1604188800000,IHB,45.1,NewHampshire,Nov,2020
ONPEAK,1606780800000,IHB,65.65,NewHampshire,Dec,2020
ONPEAK,1609459200000,IHB,79.75,NewHampshire,Jan,2021
ONPEAK,1612137600000,IHB,76.75,NewHampshire,Feb,2021
ONPEAK,1614556800000,IHB,51.15,NewHampshire,Mar,2021
ONPEAK,1617235200000,IHB,36.45,NewHampshire,Apr,2021
ONPEAK,1619827200000,IHB,32.6,NewHampshire,May,2021
ONPEAK,1622505600000,IHB,33,NewHampshire,June,2021
ONPEAK,1625097600000,IHB,43.75,NewHampshire,July,2021
ONPEAK,1627776000000,IHB,43,NewHampshire,Aug,2021
ONPEAK,1630454400000,IHB,33.25,NewHampshire,Sept,2021
ONPEAK,1633046400000,IHB,33.3,NewHampshire,Oct,2021
ONPEAK,1635724800000,IHB,42,NewHampshire,Nov,2021
ONPEAK,1638316800000,IHB,62.6,NewHampshire,Dec,2021
ONPEAK,1640995200000,IHB,79.55,NewHampshire,Jan,2022
ONPEAK,1643673600000,IHB,76.5,NewHampshire,Feb,2022
ONPEAK,1646092800000,IHB,50.5,NewHampshire,Mar,2022
OFFPEAK,1554076800000,IHD,30.6,NewHampshire,Apr,2019
OFFPEAK,1556668800000,IHD,21.65,NewHampshire,May,2019
OFFPEAK,1559347200000,IHD,24.15,NewHampshire,June,2019
OFFPEAK,1561939200000,IHD,28.35,NewHampshire,July,2019
OFFPEAK,1564617600000,IHD,26.85,NewHampshire,Aug,2019
OFFPEAK,1567296000000,IHD,24.6,NewHampshire,Sept,2019
OFFPEAK,1569888000000,IHD,26.5,NewHampshire,Oct,2019
OFFPEAK,1572566400000,IHD,37.3,NewHampshire,Nov,2019
OFFPEAK,1575158400000,IHD,55.9,NewHampshire,Dec,2019
OFFPEAK,1577836800000,IHD,69.55,NewHampshire,Jan,2020
OFFPEAK,1580515200000,IHD,66.65,NewHampshire,Feb,2020
OFFPEAK,1583020800000,IHD,43.8,NewHampshire,Mar,2020
OFFPEAK,1585699200000,IHD,28.85,NewHampshire,Apr,2020
OFFPEAK,1588291200000,IHD,24.5,NewHampshire,May,2020
OFFPEAK,1590969600000,IHD,23.9,NewHampshire,June,2020
OFFPEAK,1593561600000,IHD,27.7,NewHampshire,July,2020
OFFPEAK,1596240000000,IHD,26.85,NewHampshire,Aug,2020
OFFPEAK,1598918400000,IHD,23.35,NewHampshire,Sept,2020
OFFPEAK,1601510400000,IHD,24,NewHampshire,Oct,2020
OFFPEAK,1604188800000,IHD,34.2,NewHampshire,Nov,2020
OFFPEAK,1606780800000,IHD,54.35,NewHampshire,Dec,2020
OFFPEAK,1609459200000,IHD,66.45,NewHampshire,Jan,2021
OFFPEAK,1612137600000,IHD,63.75,NewHampshire,Feb,2021
OFFPEAK,1614556800000,IHD,41.05,NewHampshire,Mar,2021
OFFPEAK,1617235200000,IHD,27.9,NewHampshire,Apr,2021
OFFPEAK,1619827200000,IHD,24.15,NewHampshire,May,2021
OFFPEAK,1622505600000,IHD,24.2,NewHampshire,June,2021
OFFPEAK,1625097600000,IHD,28.25,NewHampshire,July,2021
OFFPEAK,1627776000000,IHD,27.35,NewHampshire,Aug,2021
OFFPEAK,1630454400000,IHD,23.45,NewHampshire,Sept,2021
OFFPEAK,1633046400000,IHD,23.8,NewHampshire,Oct,2021
OFFPEAK,1635724800000,IHD,30.75,NewHampshire,Nov,2021
OFFPEAK,1638316800000,IHD,51.2,NewHampshire,Dec,2021
OFFPEAK,1640995200000,IHD,66.2,NewHampshire,Jan,2022
OFFPEAK,1643673600000,IHD,63.55,NewHampshire,Feb,2022
OFFPEAK,1646092800000,IHD,44,NewHampshire,Mar,2022
ONPEAK,1554076800000,IMB,39.75,SEMass,Apr,2019
ONPEAK,1556668800000,IMB,29.7,SEMass,May,2019
ONPEAK,1559347200000,IMB,33.35,SEMass,June,2019
ONPEAK,1561939200000,IMB,42,SEMass,July,2019
ONPEAK,1564617600000,IMB,42.1,SEMass,Aug,2019
ONPEAK,1567296000000,IMB,36.55,SEMass,Sept,2019
ONPEAK,1569888000000,IMB,35.9,SEMass,Oct,2019
ONPEAK,1572566400000,IMB,46.35,SEMass,Nov,2019
ONPEAK,1575158400000,IMB,66.4,SEMass,Dec,2019
ONPEAK,1577836800000,IMB,82.35,SEMass,Jan,2020
ONPEAK,1580515200000,IMB,79.15,SEMass,Feb,2020
ONPEAK,1583020800000,IMB,53.2,SEMass,Mar,2020
ONPEAK,1585699200000,IMB,38.3,SEMass,Apr,2020
ONPEAK,1588291200000,IMB,31.75,SEMass,May,2020
ONPEAK,1590969600000,IMB,34.6,SEMass,June,2020
ONPEAK,1593561600000,IMB,43.5,SEMass,July,2020
ONPEAK,1596240000000,IMB,41.9,SEMass,Aug,2020
ONPEAK,1598918400000,IMB,35.15,SEMass,Sept,2020
ONPEAK,1601510400000,IMB,34.7,SEMass,Oct,2020
ONPEAK,1604188800000,IMB,46,SEMass,Nov,2020
ONPEAK,1606780800000,IMB,66.8,SEMass,Dec,2020
ONPEAK,1609459200000,IMB,80.2,SEMass,Jan,2021
ONPEAK,1612137600000,IMB,77.95,SEMass,Feb,2021
ONPEAK,1614556800000,IMB,51.65,SEMass,Mar,2021
ONPEAK,1617235200000,IMB,36.8,SEMass,Apr,2021
ONPEAK,1619827200000,IMB,33.25,SEMass,May,2021
ONPEAK,1622505600000,IMB,33.55,SEMass,June,2021
ONPEAK,1625097600000,IMB,43,SEMass,July,2021
ONPEAK,1627776000000,IMB,41.55,SEMass,Aug,2021
ONPEAK,1630454400000,IMB,34,SEMass,Sept,2021
ONPEAK,1633046400000,IMB,33.8,SEMass,Oct,2021
ONPEAK,1635724800000,IMB,42.5,SEMass,Nov,2021
ONPEAK,1638316800000,IMB,63.25,SEMass,Dec,2021
ONPEAK,1640995200000,IMB,80.8,SEMass,Jan,2022
ONPEAK,1643673600000,IMB,78.5,SEMass,Feb,2022
ONPEAK,1646092800000,IMB,51.5,SEMass,Mar,2022
OFFPEAK,1554076800000,IMD,31.1,SEMass,Apr,2019
OFFPEAK,1556668800000,IMD,22.35,SEMass,May,2019
OFFPEAK,1559347200000,IMD,24.8,SEMass,June,2019
OFFPEAK,1561939200000,IMD,28.5,SEMass,July,2019
OFFPEAK,1564617600000,IMD,27.5,SEMass,Aug,2019
OFFPEAK,1567296000000,IMD,25.3,SEMass,Sept,2019
OFFPEAK,1569888000000,IMD,26.95,SEMass,Oct,2019
OFFPEAK,1572566400000,IMD,38.15,SEMass,Nov,2019
OFFPEAK,1575158400000,IMD,57.2,SEMass,Dec,2019
OFFPEAK,1577836800000,IMD,70.35,SEMass,Jan,2020
OFFPEAK,1580515200000,IMD,68.85,SEMass,Feb,2020
OFFPEAK,1583020800000,IMD,44.85,SEMass,Mar,2020
OFFPEAK,1585699200000,IMD,29.6,SEMass,Apr,2020
OFFPEAK,1588291200000,IMD,25.25,SEMass,May,2020
OFFPEAK,1590969600000,IMD,24.9,SEMass,June,2020
OFFPEAK,1593561600000,IMD,28,SEMass,July,2020
OFFPEAK,1596240000000,IMD,27.9,SEMass,Aug,2020
OFFPEAK,1598918400000,IMD,24.05,SEMass,Sept,2020
OFFPEAK,1601510400000,IMD,24.7,SEMass,Oct,2020
OFFPEAK,1604188800000,IMD,35.15,SEMass,Nov,2020
OFFPEAK,1606780800000,IMD,55.75,SEMass,Dec,2020
OFFPEAK,1609459200000,IMD,66.9,SEMass,Jan,2021
OFFPEAK,1612137600000,IMD,65.55,SEMass,Feb,2021
OFFPEAK,1614556800000,IMD,41.8,SEMass,Mar,2021
OFFPEAK,1617235200000,IMD,28.5,SEMass,Apr,2021
OFFPEAK,1619827200000,IMD,24.7,SEMass,May,2021
OFFPEAK,1622505600000,IMD,24.95,SEMass,June,2021
OFFPEAK,1625097600000,IMD,28.4,SEMass,July,2021
OFFPEAK,1627776000000,IMD,28.25,SEMass,Aug,2021
OFFPEAK,1630454400000,IMD,24,SEMass,Sept,2021
OFFPEAK,1633046400000,IMD,24.4,SEMass,Oct,2021
OFFPEAK,1635724800000,IMD,31.55,SEMass,Nov,2021
OFFPEAK,1638316800000,IMD,52.3,SEMass,Dec,2021
OFFPEAK,1640995200000,IMD,66.7,SEMass,Jan,2022
OFFPEAK,1643673600000,IMD,65.45,SEMass,Feb,2022
OFFPEAK,1646092800000,IMD,44.85,SEMass,Mar,2022
ONPEAK,1554076800000,INB,39.75,NEMassBost,Apr,2019
ONPEAK,1556668800000,INB,29.7,NEMassBost,May,2019
ONPEAK,1559347200000,INB,33.4,NEMassBost,June,2019
ONPEAK,1561939200000,INB,42.3,NEMassBost,July,2019
ONPEAK,1564617600000,INB,42.4,NEMassBost,Aug,2019
ONPEAK,1567296000000,INB,36.5,NEMassBost,Sept,2019
ONPEAK,1569888000000,INB,35.85,NEMassBost,Oct,2019
ONPEAK,1572566400000,INB,46.2,NEMassBost,Nov,2019
ONPEAK,1575158400000,INB,66.15,NEMassBost,Dec,2019
ONPEAK,1577836800000,INB,81.9,NEMassBost,Jan,2020
ONPEAK,1580515200000,INB,79,NEMassBost,Feb,2020
ONPEAK,1583020800000,INB,53.1,NEMassBost,Mar,2020
ONPEAK,1585699200000,INB,38.15,NEMassBost,Apr,2020
ONPEAK,1588291200000,INB,31.4,NEMassBost,May,2020
ONPEAK,1590969600000,INB,34.55,NEMassBost,June,2020
ONPEAK,1593561600000,INB,43.15,NEMassBost,July,2020
ONPEAK,1596240000000,INB,42,NEMassBost,Aug,2020
ONPEAK,1598918400000,INB,34.9,NEMassBost,Sept,2020
ONPEAK,1601510400000,INB,34.25,NEMassBost,Oct,2020
ONPEAK,1604188800000,INB,45.55,NEMassBost,Nov,2020
ONPEAK,1606780800000,INB,66.55,NEMassBost,Dec,2020
ONPEAK,1609459200000,INB,80.3,NEMassBost,Jan,2021
ONPEAK,1612137600000,INB,78.35,NEMassBost,Feb,2021
ONPEAK,1614556800000,INB,51.9,NEMassBost,Mar,2021
ONPEAK,1617235200000,INB,36.9,NEMassBost,Apr,2021
ONPEAK,1619827200000,INB,33.4,NEMassBost,May,2021
ONPEAK,1622505600000,INB,34.05,NEMassBost,June,2021
ONPEAK,1625097600000,INB,43,NEMassBost,July,2021
ONPEAK,1627776000000,INB,41.9,NEMassBost,Aug,2021
ONPEAK,1630454400000,INB,34.05,NEMassBost,Sept,2021
ONPEAK,1633046400000,INB,33.6,NEMassBost,Oct,2021
ONPEAK,1635724800000,INB,42.4,NEMassBost,Nov,2021
ONPEAK,1638316800000,INB,63.4,NEMassBost,Dec,2021
ONPEAK,1640995200000,INB,80.1,NEMassBost,Jan,2022
ONPEAK,1643673600000,INB,78.1,NEMassBost,Feb,2022
ONPEAK,1646092800000,INB,51.2,NEMassBost,Mar,2022
OFFPEAK,1554076800000,IND,30.9,NEMassBost,Apr,2019
OFFPEAK,1556668800000,IND,22.25,NEMassBost,May,2019
OFFPEAK,1559347200000,IND,24.6,NEMassBost,June,2019
OFFPEAK,1561939200000,IND,28.6,NEMassBost,July,2019
OFFPEAK,1564617600000,IND,27.75,NEMassBost,Aug,2019
OFFPEAK,1567296000000,IND,25.1,NEMassBost,Sept,2019
OFFPEAK,1569888000000,IND,27,NEMassBost,Oct,2019
OFFPEAK,1572566400000,IND,37.85,NEMassBost,Nov,2019
OFFPEAK,1575158400000,IND,56.8,NEMassBost,Dec,2019
OFFPEAK,1577836800000,IND,69.25,NEMassBost,Jan,2020
OFFPEAK,1580515200000,IND,67.8,NEMassBost,Feb,2020
OFFPEAK,1583020800000,IND,44.25,NEMassBost,Mar,2020
OFFPEAK,1585699200000,IND,29.2,NEMassBost,Apr,2020
OFFPEAK,1588291200000,IND,24.85,NEMassBost,May,2020
OFFPEAK,1590969600000,IND,24.4,NEMassBost,June,2020
OFFPEAK,1593561600000,IND,27.9,NEMassBost,July,2020
OFFPEAK,1596240000000,IND,27.35,NEMassBost,Aug,2020
OFFPEAK,1598918400000,IND,23.45,NEMassBost,Sept,2020
OFFPEAK,1601510400000,IND,24.25,NEMassBost,Oct,2020
OFFPEAK,1604188800000,IND,34.6,NEMassBost,Nov,2020
OFFPEAK,1606780800000,IND,55,NEMassBost,Dec,2020
OFFPEAK,1609459200000,IND,66.3,NEMassBost,Jan,2021
OFFPEAK,1612137600000,IND,65.05,NEMassBost,Feb,2021
OFFPEAK,1614556800000,IND,41.6,NEMassBost,Mar,2021
OFFPEAK,1617235200000,IND,28.3,NEMassBost,Apr,2021
OFFPEAK,1619827200000,IND,24.45,NEMassBost,May,2021
OFFPEAK,1622505600000,IND,24.65,NEMassBost,June,2021
OFFPEAK,1625097600000,IND,28.5,NEMassBost,July,2021
OFFPEAK,1627776000000,IND,27.9,NEMassBost,Aug,2021
OFFPEAK,1630454400000,IND,23.55,NEMassBost,Sept,2021
OFFPEAK,1633046400000,IND,24.15,NEMassBost,Oct,2021
OFFPEAK,1635724800000,IND,31.25,NEMassBost,Nov,2021
OFFPEAK,1638316800000,IND,51.95,NEMassBost,Dec,2021
OFFPEAK,1640995200000,IND,65.5,NEMassBost,Jan,2022
OFFPEAK,1643673600000,IND,64.3,NEMassBost,Feb,2022
OFFPEAK,1646092800000,IND,44.2,NEMassBost,Mar,2022
ONPEAK,1554076800000,JCB,31.05,JCPL,Apr,2019
ONPEAK,1556668800000,JCB,26.75,JCPL,May,2019
ONPEAK,1559347200000,JCB,26.95,JCPL,June,2019
ONPEAK,1561939200000,JCB,35.8,JCPL,July,2019
ONPEAK,1564617600000,JCB,34.3,JCPL,Aug,2019
ONPEAK,1567296000000,JCB,29.85,JCPL,Sept,2019
ONPEAK,1569888000000,JCB,28.1,JCPL,Oct,2019
ONPEAK,1572566400000,JCB,29.1,JCPL,Nov,2019
ONPEAK,1575158400000,JCB,36.3,JCPL,Dec,2019
ONPEAK,1577836800000,JCB,58.7,JCPL,Jan,2020
ONPEAK,1580515200000,JCB,55.6,JCPL,Feb,2020
ONPEAK,1583020800000,JCB,36.1,JCPL,Mar,2020
ONPEAK,1585699200000,JCB,29.9,JCPL,Apr,2020
ONPEAK,1588291200000,JCB,29,JCPL,May,2020
ONPEAK,1590969600000,JCB,28.55,JCPL,June,2020
ONPEAK,1593561600000,JCB,37.85,JCPL,July,2020
ONPEAK,1596240000000,JCB,34.35,JCPL,Aug,2020
ONPEAK,1598918400000,JCB,29.45,JCPL,Sept,2020
ONPEAK,1601510400000,JCB,27.7,JCPL,Oct,2020
ONPEAK,1604188800000,JCB,28.15,JCPL,Nov,2020
ONPEAK,1606780800000,JCB,34.9,JCPL,Dec,2020
ONPEAK,1609459200000,JCB,55.55,JCPL,Jan,2021
ONPEAK,1612137600000,JCB,52.1,JCPL,Feb,2021
ONPEAK,1614556800000,JCB,34.65,JCPL,Mar,2021
ONPEAK,1617235200000,JCB,27.05,JCPL,Apr,2021
ONPEAK,1619827200000,JCB,27.7,JCPL,May,2021
ONPEAK,1622505600000,JCB,26.9,JCPL,June,2021
ONPEAK,1625097600000,JCB,36.3,JCPL,July,2021
ONPEAK,1627776000000,JCB,33,JCPL,Aug,2021
ONPEAK,1630454400000,JCB,26.95,JCPL,Sept,2021
ONPEAK,1633046400000,JCB,25.85,JCPL,Oct,2021
ONPEAK,1635724800000,JCB,26.65,JCPL,Nov,2021
ONPEAK,1638316800000,JCB,33.3,JCPL,Dec,2021
ONPEAK,1640995200000,JCB,54.4,JCPL,Jan,2022
ONPEAK,1643673600000,JCB,51.15,JCPL,Feb,2022
ONPEAK,1646092800000,JCB,34.7,JCPL,Mar,2022
OFFPEAK,1554076800000,JCD,23.05,JCPL,Apr,2019
OFFPEAK,1556668800000,JCD,18.1,JCPL,May,2019
OFFPEAK,1559347200000,JCD,18.65,JCPL,June,2019
OFFPEAK,1561939200000,JCD,23,JCPL,July,2019
OFFPEAK,1564617600000,JCD,21.45,JCPL,Aug,2019
OFFPEAK,1567296000000,JCD,19.65,JCPL,Sept,2019
OFFPEAK,1569888000000,JCD,20.1,JCPL,Oct,2019
OFFPEAK,1572566400000,JCD,21.2,JCPL,Nov,2019
OFFPEAK,1575158400000,JCD,29.1,JCPL,Dec,2019
OFFPEAK,1577836800000,JCD,48.2,JCPL,Jan,2020
OFFPEAK,1580515200000,JCD,45.45,JCPL,Feb,2020
OFFPEAK,1583020800000,JCD,27.85,JCPL,Mar,2020
OFFPEAK,1585699200000,JCD,21.05,JCPL,Apr,2020
OFFPEAK,1588291200000,JCD,18.35,JCPL,May,2020
OFFPEAK,1590969600000,JCD,17.5,JCPL,June,2020
OFFPEAK,1593561600000,JCD,23.35,JCPL,July,2020
OFFPEAK,1596240000000,JCD,21.55,JCPL,Aug,2020
OFFPEAK,1598918400000,JCD,18.25,JCPL,Sept,2020
OFFPEAK,1601510400000,JCD,18.55,JCPL,Oct,2020
OFFPEAK,1604188800000,JCD,19.75,JCPL,Nov,2020
OFFPEAK,1606780800000,JCD,26.9,JCPL,Dec,2020
OFFPEAK,1609459200000,JCD,45.75,JCPL,Jan,2021
OFFPEAK,1612137600000,JCD,42.5,JCPL,Feb,2021
OFFPEAK,1614556800000,JCD,26.55,JCPL,Mar,2021
OFFPEAK,1617235200000,JCD,19.4,JCPL,Apr,2021
OFFPEAK,1619827200000,JCD,16.65,JCPL,May,2021
OFFPEAK,1622505600000,JCD,16.95,JCPL,June,2021
OFFPEAK,1625097600000,JCD,22,JCPL,July,2021
OFFPEAK,1627776000000,JCD,20.35,JCPL,Aug,2021
OFFPEAK,1630454400000,JCD,16.7,JCPL,Sept,2021
OFFPEAK,1633046400000,JCD,17.55,JCPL,Oct,2021
OFFPEAK,1635724800000,JCD,18.3,JCPL,Nov,2021
OFFPEAK,1638316800000,JCD,25.1,JCPL,Dec,2021
OFFPEAK,1640995200000,JCD,43.9,JCPL,Jan,2022
OFFPEAK,1643673600000,JCD,40.9,JCPL,Feb,2022
OFFPEAK,1646092800000,JCD,26.95,JCPL,Mar,2022
ONPEAK,1554076800000,NPM,36,NP15,Apr,2019
ONPEAK,1556668800000,NPM,25,NP15,May,2019
ONPEAK,1559347200000,NPM,35.8,NP15,June,2019
ONPEAK,1561939200000,NPM,62,NP15,July,2019
ONPEAK,1564617600000,NPM,68.1,NP15,Aug,2019
ONPEAK,1567296000000,NPM,50,NP15,Sept,2019
ONPEAK,1569888000000,NPM,44.6,NP15,Oct,2019
ONPEAK,1572566400000,NPM,42.05,NP15,Nov,2019
ONPEAK,1575158400000,NPM,50.05,NP15,Dec,2019
ONPEAK,1577836800000,NPM,50.9,NP15,Jan,2020
ONPEAK,1580515200000,NPM,47.05,NP15,Feb,2020
ONPEAK,1583020800000,NPM,39.5,NP15,Mar,2020
ONPEAK,1585699200000,NPM,26.6,NP15,Apr,2020
ONPEAK,1588291200000,NPM,26.65,NP15,May,2020
ONPEAK,1590969600000,NPM,37.05,NP15,June,2020
ONPEAK,1593561600000,NPM,54.45,NP15,July,2020
ONPEAK,1596240000000,NPM,55.9,NP15,Aug,2020
ONPEAK,1598918400000,NPM,48.75,NP15,Sept,2020
ONPEAK,1601510400000,NPM,40.4,NP15,Oct,2020
ONPEAK,1604188800000,NPM,40.8,NP15,Nov,2020
ONPEAK,1606780800000,NPM,43.25,NP15,Dec,2020
ONPEAK,1609459200000,NPM,46.1,NP15,Jan,2021
ONPEAK,1612137600000,NPM,44.3,NP15,Feb,2021
ONPEAK,1614556800000,NPM,39.8,NP15,Mar,2021
ONPEAK,1617235200000,NPM,29.8,NP15,Apr,2021
ONPEAK,1619827200000,NPM,30.05,NP15,May,2021
ONPEAK,1622505600000,NPM,31.85,NP15,June,2021
ONPEAK,1625097600000,NPM,59.45,NP15,July,2021
ONPEAK,1627776000000,NPM,62.65,NP15,Aug,2021
ONPEAK,1630454400000,NPM,59.65,NP15,Sept,2021
ONPEAK,1633046400000,NPM,41.15,NP15,Oct,2021
ONPEAK,1635724800000,NPM,41.35,NP15,Nov,2021
ONPEAK,1638316800000,NPM,44.35,NP15,Dec,2021
ONPEAK,1640995200000,NPM,45.55,NP15,Jan,2022
ONPEAK,1643673600000,NPM,43.7,NP15,Feb,2022
ONPEAK,1646092800000,NPM,39.15,NP15,Mar,2022
OFFPEAK,1554076800000,OFP,26.05,SP15,Apr,2019
OFFPEAK,1556668800000,OFP,23.25,SP15,May,2019
OFFPEAK,1559347200000,OFP,28.5,SP15,June,2019
OFFPEAK,1561939200000,OFP,40.35,SP15,July,2019
OFFPEAK,1564617600000,OFP,44.4,SP15,Aug,2019
OFFPEAK,1567296000000,OFP,38.95,SP15,Sept,2019
OFFPEAK,1569888000000,OFP,35.25,SP15,Oct,2019
OFFPEAK,1572566400000,OFP,32.95,SP15,Nov,2019
OFFPEAK,1575158400000,OFP,41,SP15,Dec,2019
OFFPEAK,1577836800000,OFP,42.15,SP15,Jan,2020
OFFPEAK,1580515200000,OFP,39.35,SP15,Feb,2020
OFFPEAK,1583020800000,OFP,32.65,SP15,Mar,2020
OFFPEAK,1585699200000,OFP,24.25,SP15,Apr,2020
OFFPEAK,1588291200000,OFP,23.95,SP15,May,2020
OFFPEAK,1590969600000,OFP,30.6,SP15,June,2020
OFFPEAK,1593561600000,OFP,41.3,SP15,July,2020
OFFPEAK,1596240000000,OFP,41.75,SP15,Aug,2020
OFFPEAK,1598918400000,OFP,35.25,SP15,Sept,2020
OFFPEAK,1601510400000,OFP,35.85,SP15,Oct,2020
OFFPEAK,1604188800000,OFP,35.2,SP15,Nov,2020
OFFPEAK,1606780800000,OFP,38.3,SP15,Dec,2020
OFFPEAK,1609459200000,OFP,39.25,SP15,Jan,2021
OFFPEAK,1612137600000,OFP,38.45,SP15,Feb,2021
OFFPEAK,1614556800000,OFP,34.8,SP15,Mar,2021
OFFPEAK,1617235200000,OFP,24.4,SP15,Apr,2021
OFFPEAK,1619827200000,OFP,24.25,SP15,May,2021
OFFPEAK,1622505600000,OFP,25.25,SP15,June,2021
OFFPEAK,1625097600000,OFP,44.95,SP15,July,2021
OFFPEAK,1627776000000,OFP,47.45,SP15,Aug,2021
OFFPEAK,1630454400000,OFP,45.45,SP15,Sept,2021
OFFPEAK,1633046400000,OFP,35.5,SP15,Oct,2021
OFFPEAK,1635724800000,OFP,36.3,SP15,Nov,2021
OFFPEAK,1638316800000,OFP,38.9,SP15,Dec,2021
OFFPEAK,1640995200000,OFP,37.95,SP15,Jan,2022
OFFPEAK,1643673600000,OFP,36.75,SP15,Feb,2022
OFFPEAK,1646092800000,OFP,33.05,SP15,Mar,2022
OFFPEAK,1554076800000,ONP,26.55,NP15,Apr,2019
OFFPEAK,1556668800000,ONP,22.75,NP15,May,2019
OFFPEAK,1559347200000,ONP,28,NP15,June,2019
OFFPEAK,1561939200000,ONP,39.25,NP15,July,2019
OFFPEAK,1564617600000,ONP,41.7,NP15,Aug,2019
OFFPEAK,1567296000000,ONP,37.9,NP15,Sept,2019
OFFPEAK,1569888000000,ONP,36.1,NP15,Oct,2019
OFFPEAK,1572566400000,ONP,34.6,NP15,Nov,2019
OFFPEAK,1575158400000,ONP,42.15,NP15,Dec,2019
OFFPEAK,1577836800000,ONP,43.75,NP15,Jan,2020
OFFPEAK,1580515200000,ONP,39.45,NP15,Feb,2020
OFFPEAK,1583020800000,ONP,32.6,NP15,Mar,2020
OFFPEAK,1585699200000,ONP,24.85,NP15,Apr,2020
OFFPEAK,1588291200000,ONP,23.9,NP15,May,2020
OFFPEAK,1590969600000,ONP,31.7,NP15,June,2020
OFFPEAK,1593561600000,ONP,40.9,NP15,July,2020
OFFPEAK,1596240000000,ONP,42.1,NP15,Aug,2020
OFFPEAK,1598918400000,ONP,36.05,NP15,Sept,2020
OFFPEAK,1601510400000,ONP,36.3,NP15,Oct,2020
